en,id
"So that all people may pay homage to the Son as they pay homage to the Rama. Whoever does not pay homage to the Son, does not pay homage to the Rama who sent Panjenengané.","Agar semua orang dapat memberikan penghormatan kepada Sang Putra sebagaimana mereka memberikan penghormatan kepada Sang Rama. Barangsiapa yang tidak menghormat kepada Sang Putra, berarti tidak menghormat kepada Sang Rama yang telah mengutus Panjenengané."
"Bareng Yésus tumenga, pirsa wong-wong sugih padha nglebokaké pisungsungé ana ing pethi pisungsung.","Bareng Yésus tumenga, pirsa wong-wong sugih padha nglebokaké pisungsungé ana ing pethi pisungsung."
Awitdéné sih-rahmaté Allah kang nylametaké manungsa kabèh iku wis kababar.,Awitdéné sih-rahmaté Allah kang nylametaké manungsa kabèh iku wis kababar.
"Do I not have the authority to invite the single woman of faith who is my somahah ing sajroning lakku, similar to the other apostles and sadhèrèké Gusti apadéné Kéfas?","Bukankah saya memiliki otoritas untuk mengundang wanita lajang yang menjadi somahah ing sajroning lakku, seperti halnya para rasul dan sadhèrèké Gusti apadéné Kéfas lainnya?"
The people then asked for Panjenengané to leave the area.,Masyarakat kemudian meminta Panjenengané untuk meninggalkan daerah tersebut.
"Yèn mangkono, what is the meaning of angger-anggering Torèt iku? Iku katambahaké awit saka anané panerak-panerak, nganti tekané turun kang dikarsakaké ing prasetya iku - lan angger-anggering Torèt iku kaparingaké lumantar malaékat-malaékat marang astané sawijining pantara.","Yèn mangkono, what is the meaning of angger-anggering Torèt iku? Iku katambahaké awit saka anané panerak-panerak, nganti tekané turun kang dikarsakaké ing prasetya iku - lan angger-anggering Torèt iku kaparingaké lumantar malaékat-malaékat marang astané sawijining pantara."
"Begja the servants who sarawuhé damarané met is still melèk. I'm telling you: As soon as the king will wear the belt, the servants will then be invited to eat together, and the king will be the one who will wear the belt.","Begja para abdi dalem yang ditemui sarawuhé damarané masih melèk. Saya beritahukan: Begitu raja akan mengenakan sabuk, para abdi dalem akan diundang untuk makan bersama, dan rajalah yang akan mengenakan sabuk tersebut."
"Saul continued to stay with the apostles in Yérusalèm and resigned for the sake of God,","Saulus terus tinggal bersama para rasul di Yerusalem dan mengundurkan diri demi Tuhan,"
"But Paul said, ""As soon as I am in front of Caesar's court, I will be tried here. As you have already explained, I will not make any mistakes with the Jews.","Tetapi Paulus berkata, ""Segera setelah aku berada di depan pengadilan Kaisar, aku akan diadili di sini. Seperti yang telah Anda jelaskan, saya tidak akan membuat kesalahan apa pun dengan orang-orang Yahudi."
"John then said to the people who came to ask for baptism, ""Hé, turuning ula bedhudhak! Who are you to get rid of the burden that will come?","Yohanes kemudian berkata kepada orang-orang yang datang untuk meminta dibaptis, ""Hé, turuning ula bedhudhak! Siapakah kamu sehingga kamu dapat menyingkirkan beban yang akan datang?"
"So, what are you lacking when you compare me with other pasamuwan, if only for the fact that I'm your dhéwé or not your gawé? If I'm not fair, I'm not being fair!","Jadi, apa yang kurang dari dirimu saat membandingkan saya dengan pasamuwan lain, jika hanya karena saya dhéwé-mu atau bukan gawé-mu? Jika saya tidak adil, saya tidak berlaku adil!"
"After Yésus stepped down from the mountain, the people of the blond group began to look at Panjenengané's burial place.","Setelah Yésus turun dari gunung, orang-orang dari kelompok berambut pirang mulai melihat-lihat tempat pemakaman Panjenengané."
Tentrem-rahayu lan katresnan kanthi pracaya saka Allah Sang Rama lan saka Gusti kami Yésus Christ nunggila ing para Sadulur kabèh.,Tentrem-rahayu lan katresnan kanthi pracaya saka Allah Sang Rama lan saka Gusti kami Yésus Christ nunggila ing para Sadulur kabèh.
"One of the three malaemates who had taken the bokor came and said to me, ""Mrénéa, I will accuse you of the punishment of the big bitch, who is sitting on the board where the water is flowing.","Salah satu dari tiga orang malaekat yang telah mengambil bokor itu datang dan berkata kepada saya, ""Mrénéa, saya akan menuduh Anda atas hukuman perempuan jalang besar, yang duduk di atas papan tempat air mengalir."
"Even then, we all asked for the king's favor. God gave Saul, the son of Kish, the son of Bényamin, a thousand years old.","Bahkan saat itu, kami semua meminta kemurahan hati raja. Allah memberi Saul, anak Kish, anak Benyamin, umur seribu tahun."
"But this will be done by the one Spirit, too, who rewards everyone dhéwé-dhéwé ing sakarsané.","Tetapi hal ini akan dilakukan oleh Roh yang satu juga, yang akan memberi ganjaran kepada setiap orang dhéwé-dhéwé ing sakarsané."
"But rajabrana iki kawadhahan ing grabah, supaya tetéla menawa kakuwatan kédab-édabi iku asalé saka Allah, dudu saka awakku dhéwé.","But rajabrana iki kawadhahan ing grabah, supaya tetéla menawa kakuwatan kédab-édabi iku asalé saka Allah, dudu saka awakku dhéwé."
I really miss you and I'm sorry that you're suffering.,Saya sangat merindukanmu dan saya turut berduka atas penderitaanmu.
"The servants then met out to the streets, gathering the people who were being cared for, dadia wong ala, mangkono uga wong becik, until the pahargyan board of the manton was filled with the people who were sitting back and forth.","Para abdi dalem kemudian turun ke jalan, mengumpulkan orang-orang yang sedang dirawat, dadia wong ala, mangkono uga wong becik, hingga papan pahargyan manton dipenuhi oleh orang-orang yang sedang duduk-duduk."
"Heaven and earth will disappear, but my words will not disappear.","Langit dan bumi akan lenyap, tetapi firman-Ku tidak akan lenyap."
"Ing satengahé dalaning kutha iku, ing sakiwa-tengené bengawan, ana wit kauripan kang metokaké woh ping rolas, saben sasi sapisan; lan godhongé wit iku mau dianggo maluyakaké para bangsa.","Ing satengahé dalaning kutha iku, ing sakiwa-tengené bengawan, ana wit kauripan kang metokaké woh ping rolas, saben sasi sapisan; lan godhongé wit iku mau dianggo maluyakaké para bangsa."
"kaya kangangandikaké uga ana ing kitab Hoséa, surasané, ""Kang dudu umatingsun will sunsebut umatingsun, lan kang dudu kekasih, iku sunsebut kekasih.""","kaya kangangandikaké uga ana ing kitab Hoséa, surasané, ""Kang dudu umatingsun will sunsebut umatingsun, lan kang dudu kekasih, iku sunsebut kekasih."""
Tansah saosa sokur marang Allah Rama kami tumrap samubarang ing asmané Gusti Yésus Christ.,Tansah saosa sokur marang Allah Rama kami tumrap samubarang ing asmané Gusti Yésus Christ.
"Éwasamono, one of the soldiers of the army, pierced Yésus' stomach with a spear, and then drew out the juice and water.","Éwasamono, salah satu prajurit tentara, menusuk perut Yesus dengan tombak, dan kemudian mengeluarkan sari makanan dan airnya."
"But in the case of pasamuwan, I'm more happy to say five words that can be translated to speak to other people, rather than a few words in the language of the spirit.","Namun dalam kasus pasamuwan, saya lebih senang mengucapkan lima kata yang dapat diterjemahkan untuk berbicara dengan orang lain, daripada beberapa kata dalam bahasa roh."
"Because of this karsané, we are sanctified sapisan kanggo salawas-lawasé sarana pisungsung awujud sarirané Yésus Christ.","Because of this karsané, we are sanctified sapisan kanggo salawas-lawasé sarana pisungsung awujud sarirané Yésus Christ."
You have been sent to us with all your wisdom and understanding.,Engkau telah diutus kepada kami dengan segala hikmat dan pengertian-Mu.
"I want to be able to say what I have learned from Pangéran because of the prophet, then,","Saya ingin dapat mengatakan apa yang telah saya pelajari dari Pangéran karena nabi,"
"As was customary, Paul then traveled on the Sabbath and continued to discuss with the Jews the meaning of the Scriptures.","Seperti biasanya, Paulus kemudian melakukan perjalanan pada hari Sabat dan terus berdiskusi dengan orang-orang Yahudi tentang makna Kitab Suci."
"Kabèh iki mau wis kelakon minangka tuladha lan pepéling tumrap kita, supaya kita aja nganti padha kepéngin marang piala, kaya kang wis katindakéé déning wong-wong mau,","Kabèh iki mau wis kelakon minangka tuladha lan pepéling tumrap kita, supaya kita aja nganti padha kepéngin marang piala, kaya kang wis katindakéé déning wong-wong mau,"
"Now, when I have taken this course and am well acquainted with the culture of the other nations, I shall depart for Spain through your door.","Sekarang, setelah saya mengikuti kursus ini dan mengenal budaya bangsa lain, saya akan berangkat ke Spanyol melalui pintu Anda."
"That's right! It's because you're not trustworthy, and you'll be able to stand your ground because you're trustworthy. You're just umuk, but instead you're wedia!","Itu benar! Itu karena Anda tidak dapat dipercaya, dan Anda akan dapat berdiri tegak karena Anda dapat dipercaya. Kamu hanya umuk, tapi kamu adalah wedia!"
"I'm telling you: In that day, Sodom will be more responsible than the city.""","Aku berkata kepadamu: Pada hari itu, Sodom akan lebih bertanggung jawab daripada kota itu."""
"I did not deceive, nor did I falsify God's message, but I did reveal the truth, and because of that, I made myself to be weighed by the people in the court of God.","Aku tidak menipu, aku juga tidak memalsukan pesan Tuhan, tetapi aku mengungkapkan kebenaran, dan karena itu, aku membuat diriku ditimbang oleh orang-orang di pengadilan Tuhan."
"When you hear the sounds of war or rumors of war, don't get nervous. That's what you have to do, and it's not yet over.","Ketika Anda mendengar suara perang atau rumor perang, jangan gugup. Itulah yang harus Anda lakukan, dan ini belum berakhir."
"When we were on our way out, you saw two more people, also friends, James, son of Zébédéus and John, a friend of Zébédéus' father, walking along the road. His uncle then called out to the two of them.","Ketika kami sedang dalam perjalanan keluar, paman melihat dua orang lagi, yang juga merupakan teman, yaitu Yakobus, anak Zebedeus dan Yohanes, teman ayah Zebedeus, berjalan di sepanjang jalan. Pamannya kemudian memanggil mereka berdua."
"May Panjenengané, yes Gustining tentrem-rahayu, always give tentrem-rahayu to you kabèh with sadhéngah patrap. Gusti nunggila karo kowé kabèh.","May Panjenengané, yes Gustining tentrem-rahayu, always give tentrem-rahayu to you kabèh with sadhéngah patrap. Gusti nunggila karo kowé kabèh."
"He replied, ""The image of the Emperor."" Panjenengané then said, ""So you should tell Caesar what is Caesar's and God what is God's.""","Ia menjawab, ""Gambar Kaisar."" Panjenengané kemudian berkata, ""Jadi, kamu harus memberi tahu Kaisar apa yang menjadi milik Kaisar dan Tuhan apa yang menjadi milik Tuhan."""
"But God's will is in your hands, and then you will be rewarded.","Tetapi kehendak Tuhan ada di tangan Anda, dan kemudian Anda akan diberi pahala."
"There is no doubt that you are familiar with the story of wit anjir: If you're feeling weak and semi, you can understand that you're in a hot season.","Tidak diragukan lagi, Anda pasti sudah tidak asing lagi dengan cerita tentang anjir: Jika Anda merasa lemah dan setengah mati, Anda dapat memahami bahwa Anda sedang berada di musim panas."
"So that I may be able to visit you thanks to Allah's grace, and that my time together with you will be a blessing to your heart.","Sehingga saya dapat mengunjungi Anda berkat rahmat Allah, dan waktu saya bersama Anda akan menjadi berkat bagi hati Anda."
"Then: Wong iku wani ada-ada gegawéan, nanging kok ora ngrampungaké!","Then: Wong iku wani ada-ada gegawéan, nanging kok ora ngrampungaké!"
"Banjur njupuka pedhèt sing lemu, belèhen. Payo padha manganang lan senen-seneng.","Banjur njupuka pedhèt sing lemu, belèhen. Payo padha manganang lan senen-seneng."
Are those people Hebrews? I am a Hebrew! Are those people Israelites? I am Israeli! Are they the lineage of Abraham? I am the line of Abraham!,Apakah orang-orang itu orang Ibrani? Saya orang Ibrani! Apakah orang-orang itu orang Israel? Aku orang Israel! Apakah mereka keturunan Abraham? Akulah garis keturunan Abraham!
"Sawusé iku Gusti netepaké witung pitung puluh manèh saka para para para murid liyané padha di send ngloro-ngloro ndhisiki Panjenengané, menyangen sabha lan panggonan kang yang akan dirawuhi.","Sawusé iku Gusti netepaké witung pitung puluh manèh saka para para para murid liyané padha di send ngloro-ngloro ndhisiki Panjenengané, menyangen sabha lan panggonan kang yang akan dirawuhi."
